Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2021","2021","t","4663.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2022","2022","ha","4077","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","1153.2","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","4701.48","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2023","2023","ha","4070","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","1151.9","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2023","2023","t","4688.75","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","01970","Unmanufactured tobacco","2024","2024","ha","4064","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","1152.7","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","01970","Unmanufactured tobacco","2024","2024","t","4684.49","E","Estimated value",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1961","1961","ha","1525","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1961","1961","kg/ha","786.9","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1961","1961","t","1200","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1962","1962","ha","1732","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1962","1962","kg/ha","799.7","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1962","1962","t","1385","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1963","1963","ha","2173","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1963","1963","kg/ha","802.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1963","1963","t","1744","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1964","1964","ha","812","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1964","1964","kg/ha","395.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1964","1964","t","321","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1965","1965","ha","565","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1965","1965","kg/ha","849.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1965","1965","t","480","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1966","1966","ha","125","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1966","1966","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1966","1966","t","100","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1967","1967","ha","375","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1967","1967","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1967","1967","t","300","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1968","1968","ha","731","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1968","1968","kg/ha","849.5","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1968","1968","t","621","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1969","1969","ha","953","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1969","1969","kg/ha","849.9","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1969","1969","t","810","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1970","1970","ha","1390","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1970","1970","kg/ha","900","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1970","1970","t","1251","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1971","1971","ha","1372","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1971","1971","kg/ha","900.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1971","1971","t","1235","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1972","1972","ha","2554","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1972","1972","kg/ha","899.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1972","1972","t","2298","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1973","1973","ha","3300","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1973","1973","kg/ha","721.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1973","1973","t","2380","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1974","1974","ha","3406","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1974","1974","kg/ha","820","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1974","1974","t","2793","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1975","1975","ha","2734","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1975","1975","kg/ha","842.4","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1975","1975","t","2303","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1976","1976","ha","3602","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1976","1976","kg/ha","835.1","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1976","1976","t","3008","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1977","1977","ha","4313","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1977","1977","kg/ha","856","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1977","1977","t","3692","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1978","1978","ha","5288","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1978","1978","kg/ha","691.6","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1978","1978","t","3657","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1979","1979","ha","3951","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1979","1979","kg/ha","753.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1979","1979","t","2976","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1980","1980","ha","3081","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1980","1980","kg/ha","705.9","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1980","1980","t","2175","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1981","1981","ha","1351","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1981","1981","kg/ha","771.3","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1981","1981","t","1042","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1982","1982","ha","2602","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1982","1982","kg/ha","910.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1982","1982","t","2370","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1983","1983","ha","3900","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1983","1983","kg/ha","846.2","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1983","1983","t","3300","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1984","1984","ha","3668","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1984","1984","kg/ha","837","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1984","1984","t","3070","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1985","1985","ha","5006","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1985","1985","kg/ha","998.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1985","1985","t","5000","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1986","1986","ha","5319","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5412","Yield","0111","Wheat","1986","1986","kg/ha","1034.8","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5510","Production","0111","Wheat","1986","1986","t","5504","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5312","Area harvested","0111","Wheat","1987","1987","ha","7310","E","Estimated value",""
